"","Estimate","Std. Error","t value","FDR","bcpid"
"bcpIDd1C7COPR_B",0.0525496769560008,0.0210075078604793,2.50147125042189,0.0128086965963218,"bcpIDd1C7COPR_B"
"bcpIDd1C9COPR_B",0.00264354492830061,0.00909891583757951,0.290534056528194,0.771574069370739,"bcpIDd1C9COPR_B"
"bcpIDd1D10COPR_A",0.0247175886407001,0.00942563977663686,2.62237781481603,0.00910061834148909,"bcpIDd1D10COPR_A"
"bcpIDd1D10COPR_B",0.0219145238156947,0.00891819965667299,2.4572811396185,0.0144676069959308,"bcpIDd1D10COPR_B"
"bcpIDd1D11COPR_A",-0.013639886451322,0.0077640216950181,-1.7568068440708,0.0797961569484947,"bcpIDd1D11COPR_A"
"bcpIDd1D1COPR_A",0.0569732130871917,0.00772435681524168,7.37578732442451,0.00000000000112464357830423,"bcpIDd1D1COPR_A"
"bcpIDd1D3COPR_A",0.0350574520561774,0.0140282371353358,2.49906326204531,0.0128945395073412,"bcpIDd1D3COPR_A"
"bcpIDd1D9COPR_B",0.0739946643884371,0.114373374035212,0.646957082560636,0.518069725582224,"bcpIDd1D9COPR_B"
"bcpIDd1E10COPR_A",-0.0107905118729836,0.0235718465244972,-0.457771174683729,0.647391485886296,"bcpIDd1E10COPR_A"
"bcpIDd1E10COPR_B",0.0463358872557728,0.00872602593514614,5.31007902109757,0.000000191662492125286,"bcpIDd1E10COPR_B"
"bcpIDd1E11COPR_A",0.0202922598504545,0.00770222829724667,2.63459599836952,0.00878552736618158,"bcpIDd1E11COPR_A"
"bcpIDd1E7COPR_A",0.0590391220755229,0.00681504308373729,8.66305925730796,0.000000000000000154765042380322,"bcpIDd1E7COPR_A"
"bcpIDd1E7COPR_B",0.0137552859805508,0.00895307538881878,1.53637553390083,0.125319851970254,"bcpIDd1E7COPR_B"
"bcpIDd1E9COPR_A",-0.0209259686718928,0.0541581013958723,-0.386386674062539,0.699437323330334,"bcpIDd1E9COPR_A"
"bcpIDd1F10COPR_A",0.0986436144675527,0.0645973044396118,1.52705465534973,0.127620657296316,"bcpIDd1F10COPR_A"
"bcpIDd1F10COPR_B",0.0525827561224348,0.0077550055147978,6.78049242158479,0.0000000000488617390427516,"bcpIDd1F10COPR_B"
"bcpIDd1F11COPR_A",-0.0168591174354179,0.00913818383559756,-1.8449089817764,0.0658674620988286,"bcpIDd1F11COPR_A"
"bcpIDd1F11COPR_B",0.030495914813625,0.00878023787937099,3.4732447153026,0.000576474753646758,"bcpIDd1F11COPR_B"
"bcpIDd1F1COPR_A",0.0517448472395656,0.00661253519956942,7.82526605573834,0.000000000000056274769585177,"bcpIDd1F1COPR_A"
"bcpIDd1F3COPR_A",-0.0159417410589823,0.0142477750362926,-1.11889337235988,0.26392752758234,"bcpIDd1F3COPR_A"
"bcpIDd1F9COPR_A",-0.0342798297471378,0.0240054205906479,-1.42800371348181,0.154152926130227,"bcpIDd1F9COPR_A"
"bcpIDd1F9COPR_B",0.0420876055522134,0.0227006481130375,1.85402660499554,0.0645485631786597,"bcpIDd1F9COPR_B"
"bcpIDd1G10COPR_A",0.0435243985984397,0.0057270918472626,7.59973818461515,0.000000000000256808599239451,"bcpIDd1G10COPR_A"
"bcpIDd1G10COPR_B",0.08190396417773,0.006046215908258,13.5463181302978,0.000000000000000000000000000000000419321138374188,"bcpIDd1G10COPR_B"
