"","Estimate","Std. Error","t value","FDR","bcpid"
"bcpIDd2D1SALT_A",0.0213966457653533,0.0100414883149325,2.13082414621095,0.0335880036414436,"bcpIDd2D1SALT_A"
"bcpIDd2D1SALT_B",0.00419578713094022,0.00931338940318921,0.450511296081258,0.652535930216389,"bcpIDd2D1SALT_B"
"bcpIDd2D3SALT_A",0.0143343852478115,0.0499449636724323,0.2870036174583,0.774227738489116,"bcpIDd2D3SALT_A"
"bcpIDd2D3SALT_B",0.0277495414453548,0.0233718511938341,1.18730609805849,0.235667297165471,"bcpIDd2D3SALT_B"
"bcpIDd2D5SALT_B",0.0890568167089908,0.0121661677267721,7.3200385453357,0.000000000000988639832374435,"bcpIDd2D5SALT_B"
"bcpIDd2D7SALT_A",0.0118927724070731,0.0145131287286779,0.819449246913447,0.41291824469284,"bcpIDd2D7SALT_A"
"bcpIDd2D7SALT_B",-0.00942573438865441,0.0112448151627684,-0.838229375246919,0.402300028726823,"bcpIDd2D7SALT_B"
"bcpIDd2D9SALT_A",0.0561486216532547,0.0124612065296853,4.50587361019148,0.00000822800840461502,"bcpIDd2D9SALT_A"
"bcpIDd2D9SALT_B",0.074873380622075,0.0099624314929932,7.51557294770209,0.000000000000261399347043548,"bcpIDd2D9SALT_B"
"bcpIDd2E10SALT_B",0.0129126824069015,0.013730956851668,0.940406597034266,0.347460426151871,"bcpIDd2E10SALT_B"
"bcpIDd2E1SALT_A",0.0274665066662857,0.00749767587355446,3.66333609634481,0.000275356809648687,"bcpIDd2E1SALT_A"
"bcpIDd2E1SALT_B",0.0120062200472138,0.00713980390346582,1.68158960799829,0.093269155710866,"bcpIDd2E1SALT_B"
"bcpIDd2E3SALT_A",0.00462759059301313,0.0140047227373177,0.33043071825208,0.741212118403236,"bcpIDd2E3SALT_A"
"bcpIDd2E3SALT_B",-0.00117258760424143,0.0155098636019441,-0.0756027025340474,0.93976524533342,"bcpIDd2E3SALT_B"
"bcpIDd2E5SALT_B",-0.13812625723176,0.147501857664216,-0.936437407766078,0.349497401154404,"bcpIDd2E5SALT_B"
"bcpIDd2E7SALT_A",0.0164870908054197,0.0219527071160959,0.75102768502438,0.452987201675375,"bcpIDd2E7SALT_A"
"bcpIDd2E7SALT_B",-0.00856695059092423,0.0247561134359296,-0.346053939892304,0.72944687343786,"bcpIDd2E7SALT_B"
"bcpIDd2E9SALT_A",0.0493262322315617,0.0333433455489569,1.47934262202747,0.139674750705591,"bcpIDd2E9SALT_A"
"bcpIDd2E9SALT_B",0.0270457680157474,0.0120451901386213,2.24535833012953,0.0251786790599241,"bcpIDd2E9SALT_B"
"bcpIDd2F10SALT_A",0.042859362567788,0.0146960108616646,2.91639431756199,0.00369917851216438,"bcpIDd2F10SALT_A"
"bcpIDd2F10SALT_B",-0.0355911031911571,0.0188045676624431,-1.89268393881985,0.0589737711967628,"bcpIDd2F10SALT_B"
"bcpIDd2F11SALT_A",0.0589678015336722,0.0188665333852666,3.12552392797935,0.00187745235203768,"bcpIDd2F11SALT_A"
"bcpIDd2F11SALT_B",0.0518174707015538,0.0151369443089088,3.42324511764615,0.000669272765705956,"bcpIDd2F11SALT_B"
"bcpIDd2F1SALT_A",0.0475996598385296,0.0191100065717432,2.49082383409079,0.0130661428339343,"bcpIDd2F1SALT_A"
"bcpIDd2F1SALT_B",0.0228533493177199,0.0445976462565253,0.512433978830802,0.608572249904202,"bcpIDd2F1SALT_B"
"bcpIDd2F3SALT_A",0.0406140869681105,0.0209745013031855,1.93635530976569,0.053384008364429,"bcpIDd2F3SALT_A"
"bcpIDd2F3SALT_B",-0.00250371595716123,0.0100394208122838,-0.249388486046704,0.803162096773234,"bcpIDd2F3SALT_B"
"bcpIDd2F5SALT_A",-0.00734943562886345,0.00941704977944437,-0.780439288417682,0.435499455355649,"bcpIDd2F5SALT_A"
"bcpIDd2F5SALT_B",0.054034049454897,0.00812207497286432,6.65273955675411,0.0000000000752661070579745,"bcpIDd2F5SALT_B"
"bcpIDd2F7SALT_A",-0.00213325246331442,0.0108823999293209,-0.196027758322564,0.84466760754983,"bcpIDd2F7SALT_A"
"bcpIDd2F7SALT_B",-0.0196010347949451,0.00955096737032355,-2.05225649245215,0.0406617253750963,"bcpIDd2F7SALT_B"
"bcpIDd2F9SALT_B",0.0525884983687242,0.0160663571177861,3.27320611531203,0.00113648338815454,"bcpIDd2F9SALT_B"
"bcpIDd2G10SALT_B",0.0214685796770542,0.0713695955968289,0.300808481504246,0.763684836565117,"bcpIDd2G10SALT_B"
"bcpIDd2G11SALT_A",0.0143735046000091,0.019575192380769,0.734271435009235,0.463125464708395,"bcpIDd2G11SALT_A"
"bcpIDd2G12SALT_B",0.0927151863465614,0.0153798253014055,6.02836407628692,0.00000000320736417516186,"bcpIDd2G12SALT_B"
"bcpIDd2G1SALT_A",0.028800614565833,0.0120459570126968,2.39089468237985,0.0171740715322357,"bcpIDd2G1SALT_A"
"bcpIDd2G3SALT_A",-0.0211234574969204,0.0158030277200122,-1.33667154618546,0.181934140576537,"bcpIDd2G3SALT_A"
"bcpIDd2G3SALT_B",-0.0166723241205965,0.00988817829813654,-1.68608651845795,0.092399259577782,"bcpIDd2G3SALT_B"
"bcpIDd2G5SALT_A",0.034687444199382,0.0112618856022702,3.08007428102357,0.00218269829164165,"bcpIDd2G5SALT_A"
"bcpIDd2G5SALT_B",0.0357399696813399,0.0331219142260294,1.0790429996722,0.281085710441556,"bcpIDd2G5SALT_B"
"bcpIDd2G7SALT_A",0.0202616988483491,0.0221866456372404,0.913238493985757,0.361554637443077,"bcpIDd2G7SALT_A"
"bcpIDd2G7SALT_B",-0.00375222401594022,0.0232448492461881,-0.161421740197156,0.87182606025254,"bcpIDd2G7SALT_B"
"bcpIDd2G9SALT_A",0.0463430488373592,0.00967877454378804,4.78811120433659,0.00000221754429161153,"bcpIDd2G9SALT_A"
"bcpIDd2G9SALT_B",0.0101407486761014,0.0122429864118856,0.828290446051355,0.407898862444111,"bcpIDd2G9SALT_B"
"bcpIDd2H10SALT_A",0.0116161783957341,0.0213223437703417,0.54478900259978,0.58614009139922,"bcpIDd2H10SALT_A"
"bcpIDd2H10SALT_B",0.0370084506804018,0.0805679396778801,0.459344632968969,0.646185149383404,"bcpIDd2H10SALT_B"
"bcpIDd2H11SALT_A",0.128148091863887,0.0186349185072356,6.8767723247155,0.0000000000182262111486249,"bcpIDd2H11SALT_A"
"bcpIDd2H3SALT_A",0.0640742296597525,0.0133915748652519,4.78466724821221,0.00000225421656376242,"bcpIDd2H3SALT_A"
"bcpIDd2H3SALT_B",-0.00654433752202261,0.0163315532812737,-0.400717397133716,0.688798350623038,"bcpIDd2H3SALT_B"
"bcpIDd2H5SALT_B",0.0663609283858122,0.0104793335515741,6.33255235738195,0.000000000535112023388456,"bcpIDd2H5SALT_B"
"bcpIDd2H7SALT_A",-0.0186155337004961,0.0742885407297015,-0.250584188592809,0.802237928646853,"bcpIDd2H7SALT_A"
"bcpIDd2H7SALT_B",-0.00774830504812883,0.0128943129419612,-0.600908717122411,0.548171463154921,"bcpIDd2H7SALT_B"
"bcpIDd2H9SALT_A",0.0357358335425586,0.0115641853514912,3.09021625444203,0.00211087431510721,"bcpIDd2H9SALT_A"
"bcpIDd2H9SALT_B",0.026353261636973,0.00822517593372501,3.20397543460668,0.001441422945356,"bcpIDd2H9SALT_B"
